path_a,title_a,path_b,title_b,duplicate
images_png/laptop/275288865.png,"Laptop Dell Latitude 5310 | Core i5-10310U Ram 16GB PCIe 256GB 13.3"" FHD - Hàng Chính Hãng",images_png/tv/276387015.png,Smart Tivi OLED LG 4K 55 inch 55G4PSA Mẫu mới - HÀNG CHÍNH HÃNG - CHỈ GIAO HCM,False
images_png/camera/203898270.png,CAMERA WIFI IMOU A22EP 1080P XOAY 360 ĐỘ - ĐÀM THOẠI 2 CHIỀU - HÀNG CHÍNH HÃNG,images_png/tv/274870404.png,Smart Tivi QLED 4K Samsung 43Q60DA 43 inch Smart TV QA43Q60DA QA43Q60D 43Q60D - Hàng chính hãng - Chỉ giao HCM,False
images_png/phone/273990229.png,Điện Thoại Xiaomi Redmi Note 13 6GB/128GB - Hàng Chính Hãng,images_png/phone/276639232.png,Điện Thoại Samsung Galaxy A16 5G 8GB/128GB - Hàng Chính Hãng,True
images_png/speaker/95469367.png,Loa gỗ vi tính E350 Sound Bar HD nhỏ gọn - hàng nhập khẩu,images_png/tv/274870710.png,Smart QLED Tivi 4K Samsung 55Q60DA 55 inch QA55Q60DA QA55Q60D 55Q60D - Hàng chính hãng - Chỉ giao HCM,False
images_png/camera/194067352.png,Camera Wifi Trong Nhà EZVIZ C6N 2M FHD 1080P Quay 355 độ - Đàm thoại 2 chiều - Hàng Chính Hãng,images_png/camera/277381589.png,Camera WiFi quay quét EZVIZ H6C Pro 3K 5MP - hàng chính hãng,True
images_png/phone/277512620.png,Điện Thoại Samsung Galaxy A36 5G 8GB/128GB - Hàng Chính Hãng,images_png/phone/277704510.png,Điện Thoại Samsung Galaxy A26 5G 8GB/128GB - Hàng Chính Hãng,True
images_png/laptop/277912853.png,Laptop Lenovo V15 Gen 4 ( 83A100RGVN ) | Grey | Intel Core i7-13620H | Ram 8GB | 512GB SSD | Intel UHD Graphics | 15.6 Inch FHD | No Os | 2Yrs - HÀNG CHÍNH HÃNG,images_png/phone/278219968.png,Điện thoại OPPO A3 8GB/128GB - Hàng Chính Hãng,False
images_png/tv/275803796.png,Smart Tivi NanoCell LG 4K 50 inch 50NANO81TSA - hàng chính hãng - chỉ giao tại HCM,images_png/tv/72797571.png,Smart Tivi OLED LG 4K 65 inch OLED65GXPTA,False
images_png/phone/277175955.png,Điện Thoại Xiaomi Redmi A3 3GB/64GB - Hàng Chính Hãng,images_png/speaker/21430781.png,Máy trợ giảng SHIDU SD-S358 - Hàng Chính Hãng,False
images_png/phone/277360579.png,Điện Thoại Xiaomi Redmi 13 8GB/128GB - Hàng Chính Hãng,images_png/phone/277944334.png,Điện Thoại Samsung Galaxy A06 5G 4GB/64GB - Hàng Chính Hãng,True
images_png/camera/274184675.png,"Camera Wifi Ezviz 2 Mắt Ngoài Trời H9C 3K 6MP/10MP, quay 360 độ, đàm thoại 2 chiều - Hàng chính hãng",images_png/camera/85764360.png,Camera Wifi TP-Link Tapo C310 3MP An Ninh Ngoài Trời - Hàng Chính Hãng,False
images_png/speaker/276075423.png,[NEW ARRIVAL] Loa Bluetooth Marshall Emberton III Portable - Hàng chính hãng,images_png/speaker/80959641.png,"Loa Bluetooth PKCB Bản Mở Rộng, chống nước IPX5 Hỗ Trợ Kết Nối Bluetooth ,Thẻ Nhớ, USB  - Hàng chính hãng",False
images_png/speaker/277581685.png,"Bộ 3 Loa Máy Tính D222 Có Đèn LED, Âm Thanh 9D Chất Lượng Tốt, Nghe Nhạc Hay -  Hàng Nhập Khẩu",images_png/speaker/73204703.png,"Máy trợ giảng không dây SHIDU kết nối bằng tần số cao cấp, mic trợ giảng cho giáo viên và hướng dẫn viên du lịch, loa trợ giảng cài áo tiện lợi, Hàng nhập khẩu",False
images_png/laptop/278229740.png,"Laptop HP Envy X360 14-fc0161TU (Core Ultra 5-125U| 16GB RAM| 512GB SSD| Intel Graphics| 14""2.8K| Blue) - Hàng Chính Hãng",images_png/laptop/278304793.png,"Laptop Dell Inspiron 15 3520 71069202 ( Core i7-1255U| 16GB| 512GB SSD| Intel Iris Xe Graphics| 15.6"" FHD| Đen) - Hàng Chính Hãng - Bảo Hành 12 Tháng tại Dell Việt Nam",True
images_png/phone/277707642.png,Điện thoại Samsung Galaxy A26 5G (8GB/128GB) - Hàng chính hãng,images_png/speaker/2013189.png,Máy Nghe Nhạc MP3 Ruizu X02 8GB - Hàng Chính Hãng,False
images_png/speaker/277771239.png,Loa Bluetooth Xiaomi Speaker - GiaPhucStore | Hàng Chính Hãng,images_png/tv/276860956.png,"Android Tivi LED Hisense 32 inch 32A4N trợ lý ảo Google Voice Control, bảo hành chính hãng 2 năm - Hàng Chính Hãng",False
images_png/tv/275244561.png,Smart Tivi OLED LG 4K 77 inch OLED77C4PSA Mới 2024 - Hàng chính hãng - Giao HCM và 1 số tỉnh thành,images_png/tv/276387015.png,Smart Tivi OLED LG 4K 55 inch 55G4PSA Mẫu mới - HÀNG CHÍNH HÃNG - CHỈ GIAO HCM,True
images_png/camera/272268455.png,"Camera Wifi EZVIZ H3C 2MP Có Màu Ban Đêm, H3C 1080P Mic thu âm - Hàng Chính Hãng",images_png/speaker/276075466.png,[NEW ARRIVAL] Loa Bluetooth Marshall Willen II Portable - Hàng chính hãng,False
images_png/phone/273990229.png,Điện Thoại Xiaomi Redmi Note 13 6GB/128GB - Hàng Chính Hãng,images_png/phone/276062770.png,Điện Thoại Xiaomi Redmi 14C 4GB/128GB - Hàng Chính Hãng,True
images_png/phone/277512611.png,Điện Thoại Samsung Galaxy A56 5G 8GB/128GB - Hàng Chính Hãng,images_png/phone/277944334.png,Điện Thoại Samsung Galaxy A06 5G 4GB/64GB - Hàng Chính Hãng,True
images_png/laptop/275854386.png,Laptop HP 15 fd1045TU 9Z2X1PA (Core 5 120U/ 16GB/ 512GB SSD/ 15.6 inch FHD/ Win11/ Bạc) - Hàng Chính Hãng,images_png/phone/271954384.png,"Điện thoại OPPO A58 6GB/128GB , Sạc nhanh 33W - Hàng Chính Hãng",False
images_png/laptop/278078281.png,ASUS Vivobook X1404VA-NK394W (Intel Core i3-1315U | Intel UHD Graphics | 14 inch FHD | 8GB | 512GB | Win 11 Home | Bạc) - HÀNG CHÍNH HÃNG,images_png/speaker/275254778.png,"oa Máy trợ giảng Chính Hãng Aporo T18 2.4G Plus, T25 2.4G, Hàng Chính Hãng  (Bảo hành 12 tháng Quà Khuyến Mại)",False
images_png/laptop/277945130.png,"Dell Precision 5540 Core i9 Ram 16gb, SSD NVME 512gb Card T2000 15.6inch IPS - Hàng Chính Hãng",images_png/laptop/277953961.png,"Laptop Dell Latitude 5500 Core i5-8350U, RAM 8GB, SSD 256GB - Hàng chính hãng",True
images_png/tv/275603494.png,K-85S30 - Google Tivi Sony 4K 85 inch K-85S30 - Hàng Chính Hãng,images_png/tv/276621654.png,Smart Tivi OLED LG 4K 65 Inch 65M4PSA - Hàng chính hãng,False
images_png/laptop/276365829.png,Laptop Asus Vivobook Go 15 E1504FA-NJ454W (Ryzen 5 7520U | 16GB | 512GB | 15.6 inch FHD | AMD Radeon Graphics | Win 11 | Bạc) - HÀNG CHÍNH HÃNG,images_png/laptop/278076593.png,Asus Vivobook 15 X1504VA-BQ2076W (Intel Core i5-1334U | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD IPS | Win 11 | Bạc) - HÀNG CHÍNH HÃNG,True
images_png/camera/271248861.png,"Camera Yoosee 2 Mắt Q26D Phiên bản Phóng To 6X Cực Nét - Camera kép xem cùng lúc trên điện thoại, Đàm thoại 2 Chiều, Ban Đêm Có Màu - Hàng Chính Hãng",images_png/camera/275773160.png,Camera IP 360 Độ 2MP TP-Link Tapo TC70 - Hàng Chính Hãng,False
images_png/laptop/278076593.png,Asus Vivobook 15 X1504VA-BQ2076W (Intel Core i5-1334U | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD IPS | Win 11 | Bạc) - HÀNG CHÍNH HÃNG,images_png/laptop/278078281.png,ASUS Vivobook X1404VA-NK394W (Intel Core i3-1315U | Intel UHD Graphics | 14 inch FHD | 8GB | 512GB | Win 11 Home | Bạc) - HÀNG CHÍNH HÃNG,True
images_png/camera/222452404.png,1 Kg gói hút ẩm loại 10gr (100 gói) nhãn hiệu MAX DESI hàng chính hãng,images_png/tv/204337932.png,Google  ti vi Asanzo 32EX9- hàng chính hãng- ĐIỀU KHIỂN GIỌNG NÓI,False
images_png/laptop/278071899.png,Laptop Lenovo ThinkPad E14 Gen 7 21SX002QVA (Intel Core Ultra 5 225U | 16GB | 512GB | 14 inch WUXGA | Intel Graphics | NoOS | Đen) - HÀNG CHÍNH HÃNG,images_png/speaker/277771239.png,Loa Bluetooth Xiaomi Speaker - GiaPhucStore | Hàng Chính Hãng,False
images_png/laptop/275854376.png,Laptop HP 15 fd1043TU 9Z2W9PA (Core 5 120U/ 16GB/ 1TB SSD/ 15.6 inch FHD/ Win11/ Bạc) - Hàng Chính Hãng,images_png/speaker/145717791.png,Loa bluetooth Microlab MS210 - Hàng Chính Hãng,False
images_png/laptop/275854376.png,Laptop HP 15 fd1043TU 9Z2W9PA (Core 5 120U/ 16GB/ 1TB SSD/ 15.6 inch FHD/ Win11/ Bạc) - Hàng Chính Hãng,images_png/laptop/275854386.png,Laptop HP 15 fd1045TU 9Z2X1PA (Core 5 120U/ 16GB/ 512GB SSD/ 15.6 inch FHD/ Win11/ Bạc) - Hàng Chính Hãng,True
images_png/tv/275245427.png,Smart Tivi NanoCell LG 4K 43 inch 43NANO81TSA Mới 2024 - Hàng chính hãng - Giao HCM và 1 số tỉnh thành,images_png/tv/275249046.png,Smart Tivi NanoCell LG 4K 65 Inch 65NANO81TSA Mới 2024 - Hàng chính hãng - Giao HCM và 1 số tỉnh thành,True
images_png/laptop/275850110.png,Laptop HP EliteBook 630 G10 9J0B3PT (i5 1335U/ 8GB/ 512GB SSD/13.3 inch FHD/Win11/ Silver/ Vỏ nhôm) - Hàng Chính Hãng,images_png/laptop/277936690.png,"Laptop Dell Inspiron 7472, Core i5-8250U, Ram 8GB, SSD 128GB, 14 inch Full HD, VGA 2G - Hàng Chính Hãng",False
images_png/tv/207872108.png,Tivi 32IN HÀNG CHÍNH HÃNG NHẬP KHẨU TỪ HÀN QUỐC,images_png/tv/248237801.png,Android TV K-Elec Full HD 43LK885V - Hàng nhập khẩu,True
images_png/laptop/277274848.png,Dell Latitude 5410 /Core i5-10310U / RAM 8GB / SSD 256GB / 14inch FHD - Hàng Chính Hãng,images_png/phone/277512620.png,Điện Thoại Samsung Galaxy A36 5G 8GB/128GB - Hàng Chính Hãng,False
images_png/camera/202904152.png,"Camera IMOU Cruiser 2MP/4MP, Camera ngoài trời, xoay 360, chống nước, tích hợp đèn chiếu sáng, có màu ban đêm - Hàng Chính Hãng",images_png/phone/276448920.png,"Máy đọc sách Amazon Kindle Paperwhite 6 (Gen 12th), Mới nguyên Seal - Hàng chính hãng",False
images_png/tv/275249046.png,Smart Tivi NanoCell LG 4K 65 Inch 65NANO81TSA Mới 2024 - Hàng chính hãng - Giao HCM và 1 số tỉnh thành,images_png/tv/275803796.png,Smart Tivi NanoCell LG 4K 50 inch 50NANO81TSA - hàng chính hãng - chỉ giao tại HCM,True
images_png/laptop/278226504.png,"Laptop Dell Inspiron 15 3530 N3530-i3U085W11SLU (Core i3-1305U| 8GB| 512GB SSD| 15.6"" FHD| Bạc) - Hàng Chính Hãng - Bảo Hành 12 Tháng Tại Dell Việt Nam",images_png/laptop/278229740.png,"Laptop HP Envy X360 14-fc0161TU (Core Ultra 5-125U| 16GB RAM| 512GB SSD| Intel Graphics| 14""2.8K| Blue) - Hàng Chính Hãng",True
images_png/laptop/277991695.png,"MacBook Air M4 (13 inch, 16GB/ 256GB) - MW0Y3SA/A - Vàng ánh sao",images_png/tv/275194363.png,Smart TV HD Coocaa 32 Inch Wifi - Model 32S3U+ - Hàng Chính Hãng,False
images_png/laptop/278226504.png,"Laptop Dell Inspiron 15 3530 N3530-i3U085W11SLU (Core i3-1305U| 8GB| 512GB SSD| 15.6"" FHD| Bạc) - Hàng Chính Hãng - Bảo Hành 12 Tháng Tại Dell Việt Nam",images_png/laptop/278304303.png,"Laptop Dell Inspiron 15 3520 71058652 ( i5-1235U| 8GB| 512GB SSD| 15.6"" FHD|  Bạc (Platinum Silver))  - Hàng Chính Hãng - Bảo Hành 12 Tháng tại Dell Việt Nam",True
images_png/camera/187642259.png,Camera WiFi Ngoài Trời TP-Link Tapo C320WS 4MP - Hàng Chính Hãng,images_png/laptop/275850110.png,Laptop HP EliteBook 630 G10 9J0B3PT (i5 1335U/ 8GB/ 512GB SSD/13.3 inch FHD/Win11/ Silver/ Vỏ nhôm) - Hàng Chính Hãng,False
images_png/camera/273932705.png,"(MẪU MỚI) CAMERA YOOSEE BÓNG ĐÈN 2 MẮT QS211 FHD XEM 2 KHUNG HÌNH, HÌNH ẢNH SẮC NÉT, QUAY ĐÊM CÓ MÀU - HÀNG CHÍNH HÃNG",images_png/tv/276931435.png,Tivi Android  LED Hisense 40 inch 40A4N - HÀNG CHÍNH HÃNG - CHỈ GIAO HCM,False
images_png/phone/277512611.png,Điện Thoại Samsung Galaxy A56 5G 8GB/128GB - Hàng Chính Hãng,images_png/phone/277704510.png,Điện Thoại Samsung Galaxy A26 5G 8GB/128GB - Hàng Chính Hãng,True
images_png/laptop/278304303.png,"Laptop Dell Inspiron 15 3520 71058652 ( i5-1235U| 8GB| 512GB SSD| 15.6"" FHD|  Bạc (Platinum Silver))  - Hàng Chính Hãng - Bảo Hành 12 Tháng tại Dell Việt Nam",images_png/laptop/278304793.png,"Laptop Dell Inspiron 15 3520 71069202 ( Core i7-1255U| 16GB| 512GB SSD| Intel Iris Xe Graphics| 15.6"" FHD| Đen) - Hàng Chính Hãng - Bảo Hành 12 Tháng tại Dell Việt Nam",True
images_png/camera/84866683.png,Camera IP Wifi Trong Nhà Ezviz Mini CS-C1C-B 1080p - Hàng Chính Hãng,images_png/phone/277944334.png,Điện Thoại Samsung Galaxy A06 5G 4GB/64GB - Hàng Chính Hãng,False
images_png/laptop/275854376.png,Laptop HP 15 fd1043TU 9Z2W9PA (Core 5 120U/ 16GB/ 1TB SSD/ 15.6 inch FHD/ Win11/ Bạc) - Hàng Chính Hãng,images_png/tv/278077419.png,Google Tivi Xiaomi A 2026 4K 55 inch L55MB-ASEA - Hàng chính hãng,False
images_png/phone/277360579.png,Điện Thoại Xiaomi Redmi 13 8GB/128GB - Hàng Chính Hãng,images_png/phone/277512611.png,Điện Thoại Samsung Galaxy A56 5G 8GB/128GB - Hàng Chính Hãng,True
images_png/phone/277068413.png,"Điện thoại Samsung Galaxy S25 Ultra, Điện thoại AI, Tìm kiếm thông minh, Video camera đêm Nightography, S Pen đa nhiệm - Hàng Chính Hãng",images_png/speaker/21430781.png,Máy trợ giảng SHIDU SD-S358 - Hàng Chính Hãng,False
images_png/phone/276465090.png,"Combo Máy đọc sách Amazon Kindle Paperwhite 6 (Gen 12th) Kèm Bao Da, Mới nguyên Seal - Hàng chính hãng",images_png/speaker/276075423.png,[NEW ARRIVAL] Loa Bluetooth Marshall Emberton III Portable - Hàng chính hãng,False
images_png/laptop/277363548.png,Laptop HP ProBook 440 G10 9H8U4PT (i5 1335U/ 8GB/ 512GB SSD/14 inch FHD/Win11/ Silver/ Vỏ nhôm) - HÀNG CHÍNH HÃNG,images_png/laptop/277446629.png,Laptop Lenovo V14 Gen 4 IRU 83A000BEVN i5-13420H | 8GB | 512GB | 14' FHD | Win 11 - HÀNG CHÍNH HÃNG,True
images_png/camera/270977170.png,"Camera Yoosee Wifi 2 Mắt Ngoài Trời 2 Màn Hình 5MP Xem Đêm Có Màu, Hỗ Trợ Đàm Thoại 2 Chiều Xoay 360 Độ - Hàng Nhập Khẩu",images_png/speaker/184077032.png,Loa Bluetooth SoundMax R-800 - Hàng Chính Hãng,False
images_png/camera/275959921.png,"Chân Đế Camera, Giá Đỡ Camera Dán Tường Trong Suốt - Hàng Chính Hãng",images_png/laptop/273186974.png,Lenovo ThinkPad T460 Core i5 6200 / ram 8gb / ssd 256gb / Màn hình 14 inch- Hàng Chính Hãng,False
images_png/phone/276639232.png,Điện Thoại Samsung Galaxy A16 5G 8GB/128GB - Hàng Chính Hãng,images_png/phone/277737595.png,Điện Thoại Samsung Galaxy A06 5G 4GB/128GB - Hàng Chính Hãng,True
images_png/tv/276606018.png,Smart tivi 65 inch Qled 4K tivi Khung Tranh Google Frame tivi coocaa 65LN7000G - HÀNG CHÍNH HÃNG - CHỈ GIAO HCM,images_png/tv/277971948.png,Google Tivi LED TCL 4K 55 inch 55P755 Pro - Hàng Chính Hãng,False
images_png/phone/276062770.png,Điện Thoại Xiaomi Redmi 14C 4GB/128GB - Hàng Chính Hãng,images_png/phone/276639232.png,Điện Thoại Samsung Galaxy A16 5G 8GB/128GB - Hàng Chính Hãng,True
images_png/phone/277490201.png,Điện thoại Samsung Galaxy A36 5G (8GB/128GB) - Hàng chính hãng,images_png/phone/277707642.png,Điện thoại Samsung Galaxy A26 5G (8GB/128GB) - Hàng chính hãng,True
images_png/speaker/272286025.png,"Loa Vi Tính Logitech Z407 Bluetooth, công suất 80W - Hàng chính hãng",images_png/tv/274843323.png,Smart Tivi Samsung 4K 65 inch UA65DU8000 65DU8000 - Hàng chính hãng - Chỉ giao HCM,False
images_png/laptop/278227010.png,"Dell Inspiron 3530  71053696( Core i5-1334U| 16GB| 512GB SSD| Intel Iris Xe Graphics| 15.6"" FHD| Bạc (Platinum Silver)) - Hàng Chính Hãng- Bảo Hành 12 Tháng Tại Dell Việt Nam",images_png/laptop/278304303.png,"Laptop Dell Inspiron 15 3520 71058652 ( i5-1235U| 8GB| 512GB SSD| 15.6"" FHD|  Bạc (Platinum Silver))  - Hàng Chính Hãng - Bảo Hành 12 Tháng tại Dell Việt Nam",True
images_png/laptop/278226504.png,"Laptop Dell Inspiron 15 3530 N3530-i3U085W11SLU (Core i3-1305U| 8GB| 512GB SSD| 15.6"" FHD| Bạc) - Hàng Chính Hãng - Bảo Hành 12 Tháng Tại Dell Việt Nam",images_png/laptop/278226626.png,"Laptop Dell Inspiron 15 3520 N3520-i5U085W11SLU( Core i5-1235U| 8GB| 512GB SSD| 15.6"" FHD| Bạc) - Hàng Chính Hãng - Bảo Hành 12 Tháng Tại Dell Việt Nam",True
images_png/laptop/278229740.png,"Laptop HP Envy X360 14-fc0161TU (Core Ultra 5-125U| 16GB RAM| 512GB SSD| Intel Graphics| 14""2.8K| Blue) - Hàng Chính Hãng",images_png/laptop/278304303.png,"Laptop Dell Inspiron 15 3520 71058652 ( i5-1235U| 8GB| 512GB SSD| 15.6"" FHD|  Bạc (Platinum Silver))  - Hàng Chính Hãng - Bảo Hành 12 Tháng tại Dell Việt Nam",True
images_png/camera/272268455.png,"Camera Wifi EZVIZ H3C 2MP Có Màu Ban Đêm, H3C 1080P Mic thu âm - Hàng Chính Hãng",images_png/speaker/273054021.png,LOA BLUETOOTH KARAOKE SUYOSD YS-230 KÈM 2 Micro không dây -Hàng Chính Hãng,False
images_png/speaker/43851316.png,Loa bluetooth Karaoke Ruizu P88 hỗ trợ thẻ nhớ/USB/AUX/FM/jack 6.5mm - Tặng kèm micro karaoke (nhiều màu) Hàng Chính Hãng,images_png/tv/277989480.png,Google Tivi TCL QLED Full HD 32 Inch 32S5K - Hàng chính hãng,False
images_png/camera/222452404.png,1 Kg gói hút ẩm loại 10gr (100 gói) nhãn hiệu MAX DESI hàng chính hãng,images_png/camera/274069561.png,1 kg gói hút ẩm 5/10/20gr nhãn hiệu MAXDESI hàng chính hãng,True
images_png/tv/275019168.png,Google Tivi Sony 4K 50 inch K-50S30 - Hàng Chính Hãng,images_png/tv/275020293.png,Google Tivi LED Sony 4K 43 inch K-43S30 VN3 - Hàng Chính Hãng,True
images_png/camera/276857147.png,"Thẻ Vietmap Live Pro Chính Hãng 2025, cảnh báo tốc độ, camera phạt nguội dùng trên điện thoại, Android.box, Màn hình Ô Tô - Hàng chính hãng",images_png/laptop/278226626.png,"Laptop Dell Inspiron 15 3520 N3520-i5U085W11SLU( Core i5-1235U| 8GB| 512GB SSD| 15.6"" FHD| Bạc) - Hàng Chính Hãng - Bảo Hành 12 Tháng Tại Dell Việt Nam",False
images_png/phone/181927774.png,Điện thoại bàn Panasonic KX-TGD310 hàng chính hãng,images_png/speaker/277548884.png,"Loa vi tính để bàn SUPER BASS cực đã dòng loa cao cấp cho laptop, pc, điện thoại MÀU ĐEN 106x66mm - Hàng Chính Hãng ",False
images_png/camera/276021394.png,Camera quan sát Xiaomi C400 Smart 2.5K - Hàng Nhập Khẩu,images_png/tv/275603494.png,K-85S30 - Google Tivi Sony 4K 85 inch K-85S30 - Hàng Chính Hãng,False
images_png/camera/272366633.png,Camera Wifi TP-Link Tapo C211 Độ Phân Giải 2K UHD Quay Quét 360 Độ - Hàng Chính Hãng,images_png/speaker/276075466.png,[NEW ARRIVAL] Loa Bluetooth Marshall Willen II Portable - Hàng chính hãng,False
images_png/phone/276614493.png,Điện Thoại Samsung Galaxy A16 LTE (4GB/128GB) - Đã kích hoạt bảo hành điện tử - Hàng Chính Hãng,images_png/tv/276862301.png,"Google Tivi Hisense QLED Hisense 55 inch 55Q6N Google Assistant Có Tiếng Việt, Bảo Hành 3 Năm - Hàng Chính Hãng",False
images_png/camera/272268455.png,"Camera Wifi EZVIZ H3C 2MP Có Màu Ban Đêm, H3C 1080P Mic thu âm - Hàng Chính Hãng",images_png/phone/276515327.png,Điện thoại POCO C75 (6GB/128GB) - Hàng Chính Hãng,False
images_png/phone/277360579.png,Điện Thoại Xiaomi Redmi 13 8GB/128GB - Hàng Chính Hãng,images_png/phone/277737595.png,Điện Thoại Samsung Galaxy A06 5G 4GB/128GB - Hàng Chính Hãng,True
images_png/laptop/276366221.png,Laptop LG Gram 2024 14Z90S-G.AH75A5 (Intel Core Ultra 7 155H |16GB | 512GB | Intel Arc | 14 inch WUXGA | Win11 | Đen) - Hàng Chính Hãng - Bảo Hành 12 Tháng,images_png/laptop/276366329.png,Laptop LG Gram 2024 17Z90S-G.AH78A5 (Intel Core Ultra 7 155H | 16GB | 1TB | Intel Arc | 17 inch WQXGA | Win 11 | Đen) - Hàng Chính Hãng - Bảo Hành 12 Tháng,True
images_png/laptop/273002756.png,Laptop Dell Latitude 3590  Core i5 7200U- Ram 8GB- 128GB SSD Ổ cứng -Màn hình 15-6 inch BH 6 thang - Hàng chính hãng,images_png/tv/276032905.png,Smart Tivi Skyworth 43E5000G 43 inch 43E5000G - Hàng chính hãng,False
images_png/tv/276387015.png,Smart Tivi OLED LG 4K 55 inch 55G4PSA Mẫu mới - HÀNG CHÍNH HÃNG - CHỈ GIAO HCM,images_png/tv/276621654.png,Smart Tivi OLED LG 4K 65 Inch 65M4PSA - Hàng chính hãng,True
images_png/laptop/277274848.png,Dell Latitude 5410 /Core i5-10310U / RAM 8GB / SSD 256GB / 14inch FHD - Hàng Chính Hãng,images_png/tv/276861683.png,"Android Tivi LED Hisense 43 inch A4N Trợ Lý Ảo Google Voice Control, Bảo Hành 2 Năm - Hàng Chính Hãng",False
images_png/phone/276274790.png,Điện Thoại Samsung Galaxy A06 4GB/128GB - Hàng Chính Hãng,images_png/phone/277944334.png,Điện Thoại Samsung Galaxy A06 5G 4GB/64GB - Hàng Chính Hãng,True
images_png/camera/4688897.png,Chân Máy Ảnh Tripod Weifeng 3520 - Hàng Nhập Khẩu,images_png/tv/277988926.png,Google Tivi Xiaomi A Pro 2026 QLED 4K 55 Inch L55MB-APSEA - Hàng chính hãng,False
images_png/phone/277646748.png,Điện thoại Samsung Galaxy A06 5G (4GB/64GB) - Hàng chính hãng,images_png/speaker/276280160.png,"Loa Bluetooth di động Energizer BTS081BK, bảo hành 24 tháng 1 đổi 1 - Hàng chính hãng",False
images_png/laptop/189572199.png,"Laptop Asus VivoBook X515JA Core i3-1005G1/8GB/256GB/15.6""HD/Win 10/Màu Xám Mới 100%-Hàng Nhập Khẩu",images_png/speaker/57523356.png,Loa Bluetooth mini TWS 5.0  wireless không dây - [Hàng Chính Hãng,False
images_png/speaker/274165805.png,"Loa Bluetooth S2025 kết nối không dây, âm thanh vượt trội đẳng cấp không gian-Hàng Chính Hãng",images_png/tv/275602959.png,K-65XR80 - Google Tivi OLED Sony 4K 65 inch K-65XR80 - Hàng Chính Hãng,False
images_png/phone/276539826.png,"Máy đọc sách New Kindle 2024, 16Gb Mới nguyên Seal - Hàng chính hãng",images_png/phone/277512620.png,Điện Thoại Samsung Galaxy A36 5G 8GB/128GB - Hàng Chính Hãng,False
images_png/laptop/214863343.png,(Hàng không quà tặng) Laptop LG Gram 2022 14ZD90Q-G.AX31A5-D (i3-1220P | 8GB | 256GB | Intel UHD Graphics | 14' WUXGA) Hàng chính hãng,images_png/laptop/214863390.png,Laptop LG Gram 2022 14ZD90Q-G.AX31A5 (i3-1220P | 8GB | 256GB | Intel UHD Graphics | 14' WUXGA 99% DCI-P3 | DOS) Hàng chính hãng,True
images_png/phone/277512620.png,Điện Thoại Samsung Galaxy A36 5G 8GB/128GB - Hàng Chính Hãng,images_png/phone/277737629.png,Điện Thoại Xiaomi Redmi 13 6GB/128GB - Hàng Chính Hãng,True
images_png/camera/263987622.png,Camera Wifi TP-Link Tapo C200 / C210 Smart IR Full HD 1080P - Hàng Chính Hãng,images_png/camera/274954348.png,"Thẻ nhớ 32GB/ 64GB SDHC/ SDXC Lexar 800X PRO UHS-I BLUE Series, tốc độ đọc lên đến 150Mb/s - HÀNG CHÍNH HÃNG",False
images_png/laptop/276366370.png,Laptop Asus Zenbook S 14 OLED UX5406SA-PV140WS (Intel Core Ultra 7 Processor 258V | 14 inch 3K OLED | Intel Arc | 32GB | 1TB | Win 11 | Office |Trắng) - HÀNG CHÍNH HÃNG,images_png/phone/276109904.png,Apple iPhone 16 Pro Max,False
images_png/laptop/271264846.png,Lenovo Thinkpad X250 Core i5-5200U / RAM 8GB / SSD 256GB / Màn 12.5 inch0 HD (Phím JP) Hàng Chính Hãng,images_png/tv/274870710.png,Smart QLED Tivi 4K Samsung 55Q60DA 55 inch QA55Q60DA QA55Q60D 55Q60D - Hàng chính hãng - Chỉ giao HCM,False
images_png/phone/274405521.png,Điện Thoại Samsung Galaxy A05 4GB/64GB - Hàng Chính Hãng,images_png/phone/277944334.png,Điện Thoại Samsung Galaxy A06 5G 4GB/64GB - Hàng Chính Hãng,True
images_png/phone/274405521.png,Điện Thoại Samsung Galaxy A05 4GB/64GB - Hàng Chính Hãng,images_png/phone/277311630.png,Điện Thoại Xiaomi Redmi 14C 6GB/128GB - Hàng Chính Hãng,True
images_png/camera/85764360.png,Camera Wifi TP-Link Tapo C310 3MP An Ninh Ngoài Trời - Hàng Chính Hãng,images_png/speaker/275761136.png,Loa Bluetooth JBL Go 4 JBLGO4 - Hàng chính hãng,False
images_png/phone/277311630.png,Điện Thoại Xiaomi Redmi 14C 6GB/128GB - Hàng Chính Hãng,images_png/phone/277704510.png,Điện Thoại Samsung Galaxy A26 5G 8GB/128GB - Hàng Chính Hãng,True
images_png/phone/277512620.png,Điện Thoại Samsung Galaxy A36 5G 8GB/128GB - Hàng Chính Hãng,images_png/speaker/117987260.png,"Loa Máy Tính Doron V-196 - Âm Thanh Siêu Trầm 4D, Bass Êm - Hàng Chính Hãng",False
images_png/tv/274877090.png,QLED Tivi 4K Samsung 85Q60DA 85 inch Smart TV QA85Q60DA QA85Q60D 85Q60D - Hàng chính hãng - Chỉ giao HCM,images_png/tv/276606449.png,Smart Tivi Coocaa 65Y73 Pro 4K QLED 65 inch - Hàng chính hãng,True
